province,province_folder,kabupaten,year,tmax_annual,tmin_annual,tmean_annual,ppt_annual,ppt_std,credit_score
Jawa Timur,jawa_timur,KOTA PROBOLINGGO,2024,31.4,21.51,26.46,367.2,163.07,555
Jawa Timur,jawa_timur,KOTA PROBOLINGGO,2025,30.56,21.15,25.85,607.8,101.27,589
Jawa Timur,jawa_timur,KOTA SURABAYA,2021,30.97,21.23,26.1,414.9,149.2,562
Jawa Timur,jawa_timur,KOTA SURABAYA,2022,30.41,20.91,25.66,573.6,82.09,594
Jawa Timur,jawa_timur,KOTA SURABAYA,2023,30.3,20.33,25.31,375.9,95.05,613
Jawa Timur,jawa_timur,KOTA SURABAYA,2024,31.18,21.33,26.26,330.4,153.0,544
Jawa Timur,jawa_timur,KOTA SURABAYA,2025,29.69,20.46,25.07,569.5,120.52,600
Kalimantan Barat,kalimantan_barat,KAB. BENGKAYANG,2021,31.03,22.62,26.82,1557.0,74.38,590
Kalimantan Barat,kalimantan_barat,KAB. BENGKAYANG,2022,31.0,22.57,26.78,1610.3,35.0,601
Kalimantan Barat,kalimantan_barat,KAB. BENGKAYANG,2023,31.97,23.26,27.62,1323.2,98.31,611
Kalimantan Barat,kalimantan_barat,KAB. BENGKAYANG,2024,31.71,23.39,27.55,1891.9,108.78,577
Kalimantan Barat,kalimantan_barat,KAB. BENGKAYANG,2025,31.33,22.98,27.16,1560.3,106.88,587
Kalimantan Barat,kalimantan_barat,KAB. KAPUAS HULU,2021,31.54,23.02,27.28,1547.9,47.44,617
Kalimantan Barat,kalimantan_barat,KAB. KAPUAS HULU,2022,31.64,23.09,27.36,1740.0,49.19,576
Kalimantan Barat,kalimantan_barat,KAB. KAPUAS HULU,2023,31.67,23.02,27.35,1445.2,94.86,604
Kalimantan Barat,kalimantan_barat,KAB. KAPUAS HULU,2024,32.01,23.63,27.82,1952.1,129.54,520
Kalimantan Barat,kalimantan_barat,KAB. KAPUAS HULU,2025,30.84,22.59,26.71,1551.5,121.79,566
Kalimantan Barat,kalimantan_barat,KAB. KAYONG UTARA,2021,31.57,23.05,27.31,1597.7,100.66,570
Kalimantan Barat,kalimantan_barat,KAB. KAYONG UTARA,2022,31.78,23.19,27.48,1710.9,80.12,591
Kalimantan Barat,kalimantan_barat,KAB. KAYONG UTARA,2023,31.87,23.18,27.52,1450.3,91.61,579
Kalimantan Barat,kalimantan_barat,KAB. KAYONG UTARA,2024,32.63,24.12,28.38,1772.1,136.3,544
Kalimantan Barat,kalimantan_barat,KAB. KAYONG UTARA,2025,31.75,23.31,27.53,1389.8,107.37,571
Kalimantan Barat,kalimantan_barat,KAB. KETAPANG,2021,30.33,22.06,26.19,1560.4,83.75,587
Kalimantan Barat,kalimantan_barat,KAB. KETAPANG,2022,30.97,22.55,26.76,1700.8,93.75,566
Kalimantan Barat,kalimantan_barat,KAB. KETAPANG,2023,31.54,22.92,27.23,1363.7,119.1,580
Kalimantan Barat,kalimantan_barat,KAB. KETAPANG,2024,32.83,24.28,28.56,1837.8,128.48,557
Kalimantan Barat,kalimantan_barat,KAB. KETAPANG,2025,32.17,23.65,27.91,1442.4,94.57,594
Kalimantan Barat,kalimantan_barat,KAB. KUBU RAYA,2021,31.99,23.39,27.69,1645.2,78.92,568
Kalimantan Barat,kalimantan_barat,KAB. KUBU RAYA,2022,30.82,22.43,26.63,1849.9,56.48,616
Kalimantan Barat,kalimantan_barat,KAB. KUBU RAYA,2023,31.63,22.99,27.31,1475.8,120.19,563
Kalimantan Barat,kalimantan_barat,KAB. KUBU RAYA,2024,32.27,23.84,28.06,1870.7,120.26,576
Kalimantan Barat,kalimantan_barat,KAB. KUBU RAYA,2025,31.52,23.13,27.33,1546.4,63.91,608
Kalimantan Barat,kalimantan_barat,KAB. LANDAK,2021,31.23,22.78,27.0,1529.7,53.21,605
Kalimantan Barat,kalimantan_barat,KAB. LANDAK,2022,31.46,22.94,27.2,1674.6,90.77,577
Kalimantan Barat,kalimantan_barat,KAB. LANDAK,2023,32.58,23.75,28.17,1411.1,94.62,579
Kalimantan Barat,kalimantan_barat,KAB. LANDAK,2024,31.81,23.47,27.64,1801.4,116.24,576
Kalimantan Barat,kalimantan_barat,KAB. LANDAK,2025,31.12,22.81,26.96,1411.3,111.19,568
Kalimantan Barat,kalimantan_barat,KAB. MELAWI,2021,31.69,23.15,27.42,1446.1,83.9,562
Kalimantan Barat,kalimantan_barat,KAB. MELAWI,2022,30.95,22.53,26.74,1711.2,76.75,591
Kalimantan Barat,kalimantan_barat,KAB. MELAWI,2023,31.78,23.11,27.44,1484.7,89.13,601
Kalimantan Barat,kalimantan_barat,KAB. MELAWI,2024,31.75,23.42,27.58,1821.1,102.11,591
Kalimantan Barat,kalimantan_barat,KAB. MELAWI,2025,31.41,23.04,27.23,1377.9,94.49,565
Kalimantan Barat,kalimantan_barat,KAB. MEMPAWAH,2021,31.24,22.78,27.01,1489.9,66.85,578
Kalimantan Barat,kalimantan_barat,KAB. MEMPAWAH,2022,31.23,22.76,27.0,1729.3,77.56,610
Kalimantan Barat,kalimantan_barat,KAB. MEMPAWAH,2023,31.47,22.86,27.17,1352.1,81.25,569
Kalimantan Barat,kalimantan_barat,KAB. MEMPAWAH,2024,31.6,23.3,27.45,1809.4,101.76,583
Kalimantan Barat,kalimantan_barat,KAB. MEMPAWAH,2025,30.85,22.59,26.72,1465.3,104.57,576
Kalimantan Barat,kalimantan_barat,KAB. SAMBAS,2021,31.68,23.14,27.41,1465.8,64.28,615
Kalimantan Barat,kalimantan_barat,KAB. SAMBAS,2022,30.8,22.41,26.61,1688.4,51.72,597
Kalimantan Barat,kalimantan_barat,KAB. SAMBAS,2023,32.08,23.35,27.72,1305.5,91.49,590
Kalimantan Barat,kalimantan_barat,KAB. SAMBAS,2024,32.0,23.62,27.81,1852.3,153.71,551
Kalimantan Barat,kalimantan_barat,KAB. SAMBAS,2025,31.67,23.25,27.46,1421.4,100.42,579
Kalimantan Barat,kalimantan_barat,KAB. SANGGAU,2021,30.49,22.19,26.34,1504.0,57.98,580
Kalimantan Barat,kalimantan_barat,KAB. SANGGAU,2022,31.72,23.15,27.44,1647.0,62.69,557
Kalimantan Barat,kalimantan_barat,KAB. SANGGAU,2023,31.48,22.87,27.17,1587.5,92.06,578
Kalimantan Barat,kalimantan_barat,KAB. SANGGAU,2024,32.76,24.23,28.5,1902.7,120.54,555
Kalimantan Barat,kalimantan_barat,KAB. SANGGAU,2025,31.68,23.26,27.47,1533.3,72.94,570
Kalimantan Barat,kalimantan_barat,KAB. SEKADAU,2021,31.24,22.79,27.01,1578.0,69.74,578
Kalimantan Barat,kalimantan_barat,KAB. SEKADAU,2022,30.56,22.22,26.39,1686.8,90.0,604
Kalimantan Barat,kalimantan_barat,KAB. SEKADAU,2023,32.42,23.62,28.02,1443.4,111.15,568
Kalimantan Barat,kalimantan_barat,KAB. SEKADAU,2024,31.66,23.35,27.51,1701.2,99.45,574
Kalimantan Barat,kalimantan_barat,KAB. SEKADAU,2025,32.28,23.74,28.01,1479.8,98.2,579
Kalimantan Barat,kalimantan_barat,KAB. SINTANG,2021,31.23,22.78,27.0,1662.7,94.86,566
Kalimantan Barat,kalimantan_barat,KAB. SINTANG,2022,32.37,23.67,28.02,1678.2,68.88,573
Kalimantan Barat,kalimantan_barat,KAB. SINTANG,2023,31.04,22.52,26.78,1566.5,79.36,618
Kalimantan Barat,kalimantan_barat,KAB. SINTANG,2024,31.95,23.59,27.77,1749.8,104.48,571
Kalimantan Barat,kalimantan_barat,KAB. SINTANG,2025,31.08,22.78,26.93,1453.1,93.77,588
Kalimantan Barat,kalimantan_barat,KOTA PONTIANAK,2021,31.11,22.68,26.89,1577.1,53.9,637
Kalimantan Barat,kalimantan_barat,KOTA PONTIANAK,2022,31.38,22.87,27.12,1788.4,56.74,577
Kalimantan Barat,kalimantan_barat,KOTA PONTIANAK,2023,31.44,22.83,27.14,1429.9,114.58,584
Kalimantan Barat,kalimantan_barat,KOTA PONTIANAK,2024,31.94,23.58,27.76,1795.0,120.57,588
Kalimantan Barat,kalimantan_barat,KOTA PONTIANAK,2025,30.95,22.67,26.81,1556.3,107.98,577
Kalimantan Barat,kalimantan_barat,KOTA SINGKAWANG,2021,31.23,22.77,27.0,1443.3,57.17,613
Kalimantan Barat,kalimantan_barat,KOTA SINGKAWANG,2022,31.53,23.0,27.26,1789.3,54.88,582
Kalimantan Barat,kalimantan_barat,KOTA SINGKAWANG,2023,32.02,23.31,27.67,1281.4,88.11,565
Kalimantan Barat,kalimantan_barat,KOTA SINGKAWANG,2024,31.83,23.49,27.66,1764.8,99.26,579
Kalimantan Barat,kalimantan_barat,KOTA SINGKAWANG,2025,31.17,22.84,27.0,1525.1,99.04,595
Kalimantan Selatan,kalimantan_selatan,KAB. BALANGAN,2021,30.5,22.92,26.71,689.7,73.0,620
Kalimantan Selatan,kalimantan_selatan,KAB. BALANGAN,2022,31.8,23.92,27.86,615.5,31.3,626
Kalimantan Selatan,kalimantan_selatan,KAB. BALANGAN,2023,32.11,23.68,27.89,797.9,105.72,566
Kalimantan Selatan,kalimantan_selatan,KAB. BALANGAN,2024,32.45,24.49,28.47,819.7,57.97,600
Kalimantan Selatan,kalimantan_selatan,KAB. BALANGAN,2025,32.14,24.22,28.18,878.8,90.73,567
Kalimantan Selatan,kalimantan_selatan,KAB. BANJAR,2021,33.58,25.38,29.48,692.7,107.98,558
Kalimantan Selatan,kalimantan_selatan,KAB. BANJAR,2022,31.43,23.62,27.52,858.3,38.11,608
Kalimantan Selatan,kalimantan_selatan,KAB. BANJAR,2023,32.16,23.72,27.94,641.2,116.44,568
Kalimantan Selatan,kalimantan_selatan,KAB. BANJAR,2024,31.5,23.73,27.61,868.5,83.68,591
Kalimantan Selatan,kalimantan_selatan,KAB. BANJAR,2025,31.19,23.46,27.33,825.5,101.97,557
Kalimantan Selatan,kalimantan_selatan,KAB. BARITO KUALA,2021,31.35,23.6,27.47,888.1,71.14,575
Kalimantan Selatan,kalimantan_selatan,KAB. BARITO KUALA,2022,31.95,24.04,27.99,890.2,66.52,587
Kalimantan Selatan,kalimantan_selatan,KAB. BARITO KUALA,2023,32.28,23.82,28.05,740.3,112.97,536
Kalimantan Selatan,kalimantan_selatan,KAB. BARITO KUALA,2024,32.91,24.85,28.88,750.9,101.1,570
Kalimantan Selatan,kalimantan_selatan,KAB. BARITO KUALA,2025,31.66,23.83,27.75,856.4,84.48,595
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI SELATAN,2021,31.74,23.91,27.83,850.1,85.33,586
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI SELATAN,2022,32.36,24.36,28.36,914.1,51.83,569
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI SELATAN,2023,32.14,23.71,27.92,615.7,125.83,578
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI SELATAN,2024,32.7,24.68,28.69,926.2,80.87,599
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI SELATAN,2025,31.65,23.82,27.73,730.4,77.22,588
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI TENGAH,2021,32.12,24.21,28.16,822.1,91.71,580
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI TENGAH,2022,31.48,23.66,27.57,861.2,21.58,614
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI TENGAH,2023,32.41,23.92,28.17,447.5,108.7,569
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI TENGAH,2024,31.45,23.68,27.56,904.9,101.59,576
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI TENGAH,2025,31.99,24.1,28.05,983.2,68.87,584
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI UTARA,2021,32.49,24.51,28.5,934.0,78.56,586
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI UTARA,2022,32.14,24.19,28.16,746.8,26.43,635
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI UTARA,2023,32.07,23.65,27.86,644.5,95.65,551
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI UTARA,2024,32.87,24.82,28.85,787.7,95.21,559
Kalimantan Selatan,kalimantan_selatan,KAB. HULU SUNGAI UTARA,2025,31.47,23.68,27.58,715.9,87.16,566
Kalimantan Selatan,kalimantan_selatan,KAB. KOTABARU,2021,30.66,23.05,26.85,853.9,61.58,630
Kalimantan Selatan,kalimantan_selatan,KAB. KOTABARU,2022,32.57,24.53,28.55,908.2,40.38,579
Kalimantan Selatan,kalimantan_selatan,KAB. KOTABARU,2023,33.0,24.4,28.7,619.1,119.65,526
Kalimantan Selatan,kalimantan_selatan,KAB. KOTABARU,2024,32.36,24.41,28.39,829.5,109.01,571
Kalimantan Selatan,kalimantan_selatan,KAB. KOTABARU,2025,32.13,24.2,28.17,884.6,58.28,613
Kalimantan Selatan,kalimantan_selatan,KAB. TABALONG,2021,31.14,23.43,27.28,849.6,83.51,600
Kalimantan Selatan,kalimantan_selatan,KAB. TABALONG,2022,31.01,23.28,27.14,1028.2,61.54,604
Kalimantan Selatan,kalimantan_selatan,KAB. TABALONG,2023,32.67,24.13,28.4,692.6,108.32,564
Kalimantan Selatan,kalimantan_selatan,KAB. TABALONG,2024,31.79,23.95,27.87,814.6,93.79,598
Kalimantan Selatan,kalimantan_selatan,KAB. TABALONG,2025,31.14,23.41,27.28,888.3,80.78,578
Kalimantan Selatan,kalimantan_selatan,KAB. TANAH BUMBU,2021,30.66,23.05,26.86,790.6,75.9,598
Kalimantan Selatan,kalimantan_selatan,KAB. TANAH BUMBU,2022,32.52,24.49,28.5,879.8,20.0,590
Kalimantan Selatan,kalimantan_selatan,KAB. TANAH BUMBU,2023,32.61,24.08,28.35,563.0,127.74,533
Kalimantan Selatan,kalimantan_selatan,KAB. TANAH BUMBU,2024,32.03,24.14,28.09,800.9,109.81,561
Kalimantan Selatan,kalimantan_selatan,KAB. TANAH BUMBU,2025,31.12,23.4,27.26,749.8,74.35,611
Kalimantan Selatan,kalimantan_selatan,KAB. TANAH LAUT,2021,32.14,24.23,28.18,737.8,39.63,603
Kalimantan Selatan,kalimantan_selatan,KAB. TANAH LAUT,2022,31.35,23.55,27.45,879.5,56.8,608
Kalimantan Selatan,kalimantan_selatan,KAB. TANAH LAUT,2023,32.14,23.7,27.92,653.9,128.81,559
Kalimantan Selatan,kalimantan_selatan,KAB. TANAH LAUT,2024,31.33,23.58,27.46,777.3,92.78,591
Kalimantan Selatan,kalimantan_selatan,KAB. TANAH LAUT,2025,31.98,24.09,28.04,820.7,83.62,566
Kalimantan Selatan,kalimantan_selatan,KAB. TAPIN,2021,30.37,22.82,26.59,806.7,88.91,594
Kalimantan Selatan,kalimantan_selatan,KAB. TAPIN,2022,31.08,23.34,27.21,840.0,45.5,610
Kalimantan Selatan,kalimantan_selatan,KAB. TAPIN,2023,32.2,23.75,27.98,700.4,97.06,573
Kalimantan Selatan,kalimantan_selatan,KAB. TAPIN,2024,32.16,24.25,28.2,857.2,92.28,576
Kalimantan Selatan,kalimantan_selatan,KAB. TAPIN,2025,31.47,23.68,27.57,879.5,93.83,579
Kalimantan Selatan,kalimantan_selatan,KOTA BANJARBARU,2021,30.59,22.99,26.79,952.1,77.06,595
Kalimantan Selatan,kalimantan_selatan,KOTA BANJARBARU,2022,31.79,23.9,27.85,931.1,20.0,655
Kalimantan Selatan,kalimantan_selatan,KOTA BANJARBARU,2023,32.01,23.61,27.81,663.7,99.74,584
Kalimantan Selatan,kalimantan_selatan,KOTA BANJARBARU,2024,33.13,25.03,29.08,739.9,81.59,569
Kalimantan Selatan,kalimantan_selatan,KOTA BANJARBARU,2025,31.86,23.99,27.93,765.3,77.17,579
Kalimantan Selatan,kalimantan_selatan,KOTA BANJARMASIN,2021,31.78,23.94,27.86,832.8,80.71,575
Kalimantan Selatan,kalimantan_selatan,KOTA BANJARMASIN,2022,31.31,23.52,27.42,714.2,43.62,602
Kalimantan Selatan,kalimantan_selatan,KOTA BANJARMASIN,2023,33.25,24.59,28.92,688.3,114.88,551
Kalimantan Selatan,kalimantan_selatan,KOTA BANJARMASIN,2024,32.61,24.61,28.61,706.9,115.46,527
Kalimantan Selatan,kalimantan_selatan,KOTA BANJARMASIN,2025,31.86,23.99,27.93,992.1,72.11,561
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO SELATAN,2021,32.44,24.27,28.35,1999.5,72.55,567
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO SELATAN,2022,31.61,23.55,27.58,2109.8,62.3,595
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO SELATAN,2023,32.22,23.77,28.0,1514.6,90.53,568
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO SELATAN,2024,32.06,24.05,28.05,2054.6,86.88,598
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO SELATAN,2025,32.25,24.21,28.23,1780.4,88.09,550
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO TIMUR,2021,30.62,22.82,26.72,1998.3,62.84,595
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO TIMUR,2022,31.71,23.62,27.67,2060.6,63.48,613
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO TIMUR,2023,32.67,24.13,28.4,1718.6,105.34,561
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO TIMUR,2024,32.44,24.35,28.4,1973.2,100.56,577
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO TIMUR,2025,32.47,24.39,28.43,2022.1,74.99,605
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO UTARA,2021,31.71,23.69,27.7,1834.1,72.84,576
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO UTARA,2022,31.72,23.64,27.68,1980.1,26.86,604
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO UTARA,2023,32.01,23.6,27.8,1647.9,89.14,571
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO UTARA,2024,32.34,24.28,28.31,2049.9,84.81,543
Kalimantan Tengah,kalimantan_tengah,KAB. BARITO UTARA,2025,31.27,23.42,27.35,2020.4,110.77,572
Kalimantan Tengah,kalimantan_tengah,KAB. GUNUNG MAS,2021,31.28,23.35,27.32,1888.6,71.62,606
Kalimantan Tengah,kalimantan_tengah,KAB. GUNUNG MAS,2022,31.32,23.31,27.32,2118.5,55.38,607
Kalimantan Tengah,kalimantan_tengah,KAB. GUNUNG MAS,2023,31.2,22.95,27.07,1777.4,108.38,588
Kalimantan Tengah,kalimantan_tengah,KAB. GUNUNG MAS,2024,31.94,23.96,27.95,2022.6,87.17,571
Kalimantan Tengah,kalimantan_tengah,KAB. GUNUNG MAS,2025,30.78,23.03,26.91,2056.1,86.56,584
Kalimantan Tengah,kalimantan_tengah,KAB. KAPUAS,2021,31.75,23.72,27.74,2013.7,48.94,615
Kalimantan Tengah,kalimantan_tengah,KAB. KAPUAS,2022,31.73,23.64,27.69,2108.3,56.99,585
Kalimantan Tengah,kalimantan_tengah,KAB. KAPUAS,2023,31.09,22.86,26.98,1664.0,98.24,589
Kalimantan Tengah,kalimantan_tengah,KAB. KAPUAS,2024,32.36,24.29,28.33,2067.4,77.11,578
Kalimantan Tengah,kalimantan_tengah,KAB. KAPUAS,2025,31.29,23.44,27.37,1927.6,72.49,614
Kalimantan Tengah,kalimantan_tengah,KAB. KATINGAN,2021,31.95,23.88,27.91,1908.0,20.65,620
Kalimantan Tengah,kalimantan_tengah,KAB. KATINGAN,2022,31.31,23.31,27.31,2046.6,20.0,595
Kalimantan Tengah,kalimantan_tengah,KAB. KATINGAN,2023,31.53,23.22,27.38,1680.7,127.22,548
Kalimantan Tengah,kalimantan_tengah,KAB. KATINGAN,2024,32.3,24.25,28.28,1981.2,94.57,577
Kalimantan Tengah,kalimantan_tengah,KAB. KATINGAN,2025,31.42,23.54,27.48,1880.9,68.62,591
Kalimantan Tengah,kalimantan_tengah,KAB. KOTAWARINGIN BARAT,2021,30.65,22.84,26.75,1906.3,66.63,597
Kalimantan Tengah,kalimantan_tengah,KAB. KOTAWARINGIN BARAT,2022,31.45,23.42,27.43,2096.4,30.1,623
Kalimantan Tengah,kalimantan_tengah,KAB. KOTAWARINGIN BARAT,2023,32.46,23.95,28.21,1566.6,118.93,559
Kalimantan Tengah,kalimantan_tengah,KAB. KOTAWARINGIN BARAT,2024,31.65,23.72,27.68,1969.6,65.73,591
Kalimantan Tengah,kalimantan_tengah,KAB. KOTAWARINGIN BARAT,2025,31.39,23.53,27.46,2014.5,93.67,594
Kalimantan Tengah,kalimantan_tengah,KAB. KOTAWARINGIN TIMUR,2021,32.02,23.94,27.98,1979.3,47.7,587
Kalimantan Tengah,kalimantan_tengah,KAB. KOTAWARINGIN TIMUR,2022,31.33,23.32,27.33,2067.3,64.25,619
Kalimantan Tengah,kalimantan_tengah,KAB. KOTAWARINGIN TIMUR,2023,31.56,23.23,27.39,1743.5,120.68,556
Kalimantan Tengah,kalimantan_tengah,KAB. KOTAWARINGIN TIMUR,2024,33.06,24.85,28.96,1997.0,98.41,566
Kalimantan Tengah,kalimantan_tengah,KAB. KOTAWARINGIN TIMUR,2025,32.79,24.64,28.71,1887.1,62.91,597
Kalimantan Tengah,kalimantan_tengah,KAB. LAMANDAU,2021,30.59,22.79,26.69,1994.6,36.01,597
Kalimantan Tengah,kalimantan_tengah,KAB. LAMANDAU,2022,31.31,23.31,27.31,2164.7,47.07,598
Kalimantan Tengah,kalimantan_tengah,KAB. LAMANDAU,2023,32.37,23.88,28.12,1689.7,126.47,571
Kalimantan Tengah,kalimantan_tengah,KAB. LAMANDAU,2024,31.67,23.74,27.71,1975.6,76.14,603
Kalimantan Tengah,kalimantan_tengah,KAB. LAMANDAU,2025,32.06,24.06,28.06,2008.5,92.7,570
Kalimantan Tengah,kalimantan_tengah,KAB. MURUNG RAYA,2021,32.12,24.02,28.07,1843.3,89.26,563
Kalimantan Tengah,kalimantan_tengah,KAB. MURUNG RAYA,2022,32.26,24.06,28.16,2188.5,71.02,594
Kalimantan Tengah,kalimantan_tengah,KAB. MURUNG RAYA,2023,31.33,23.05,27.19,1630.0,96.26,600
Kalimantan Tengah,kalimantan_tengah,KAB. MURUNG RAYA,2024,32.51,24.41,28.46,1945.8,99.09,546
Kalimantan Tengah,kalimantan_tengah,KAB. MURUNG RAYA,2025,32.33,24.27,28.3,1992.1,90.19,552
Kalimantan Tengah,kalimantan_tengah,KAB. PULANG PISAU,2021,31.03,23.15,27.09,1869.8,83.0,595
Kalimantan Tengah,kalimantan_tengah,KAB. PULANG PISAU,2022,31.89,23.77,27.83,2126.6,38.02,608
Kalimantan Tengah,kalimantan_tengah,KAB. PULANG PISAU,2023,31.14,22.9,27.02,1586.3,135.96,563
Kalimantan Tengah,kalimantan_tengah,KAB. PULANG PISAU,2024,31.51,23.61,27.56,2044.9,102.84,587
Kalimantan Tengah,kalimantan_tengah,KAB. PULANG PISAU,2025,31.02,23.22,27.12,1951.3,100.01,574
Kalimantan Tengah,kalimantan_tengah,KAB. SERUYAN,2021,31.53,23.55,27.54,2167.0,39.23,571
Kalimantan Tengah,kalimantan_tengah,KAB. SERUYAN,2022,32.03,23.88,27.95,2115.9,55.87,583
Kalimantan Tengah,kalimantan_tengah,KAB. SERUYAN,2023,32.37,23.89,28.13,1613.3,110.72,562
Kalimantan Tengah,kalimantan_tengah,KAB. SERUYAN,2024,31.22,23.38,27.3,2078.0,92.2,581
Kalimantan Tengah,kalimantan_tengah,KAB. SERUYAN,2025,31.96,23.98,27.97,2021.1,91.45,558
Kalimantan Tengah,kalimantan_tengah,KAB. SUKAMARA,2021,31.6,23.6,27.6,1867.0,53.57,569
Kalimantan Tengah,kalimantan_tengah,KAB. SUKAMARA,2022,32.09,23.93,28.01,2244.6,40.72,587
Kalimantan Tengah,kalimantan_tengah,KAB. SUKAMARA,2023,32.18,23.73,27.95,1599.6,124.88,571
Kalimantan Tengah,kalimantan_tengah,KAB. SUKAMARA,2024,32.48,24.39,28.43,2185.1,74.55,593
Kalimantan Tengah,kalimantan_tengah,KAB. SUKAMARA,2025,31.46,23.57,27.52,1955.0,95.63,598
Kalimantan Tengah,kalimantan_tengah,KOTA PALANGKARAYA,2021,31.42,23.46,27.44,1867.7,77.48,576
Kalimantan Tengah,kalimantan_tengah,KOTA PALANGKARAYA,2022,31.86,23.74,27.8,2056.4,64.62,570
Kalimantan Tengah,kalimantan_tengah,KOTA PALANGKARAYA,2023,32.74,24.18,28.46,1682.7,108.48,564
Kalimantan Tengah,kalimantan_tengah,KOTA PALANGKARAYA,2024,32.43,24.34,28.38,1960.8,88.18,579
Kalimantan Tengah,kalimantan_tengah,KOTA PALANGKARAYA,2025,30.57,22.86,26.72,2006.6,62.51,613
Kalimantan Timur,kalimantan_timur,KAB. BERAU,2021,32.15,24.57,28.36,1321.7,45.27,562
Kalimantan Timur,kalimantan_timur,KAB. BERAU,2022,31.08,23.7,27.39,1453.1,71.14,583
Kalimantan Timur,kalimantan_timur,KAB. BERAU,2023,30.64,23.27,26.95,1303.4,79.39,598
Kalimantan Timur,kalimantan_timur,KAB. BERAU,2024,31.43,24.21,27.82,1088.0,67.76,600
Kalimantan Timur,kalimantan_timur,KAB. BERAU,2025,30.84,23.74,27.29,1319.3,104.88,597
Kalimantan Timur,kalimantan_timur,KAB. KUTAI BARAT,2021,31.57,24.1,27.83,1273.1,51.69,599
Kalimantan Timur,kalimantan_timur,KAB. KUTAI BARAT,2022,30.88,23.54,27.21,1564.2,65.78,606
Kalimantan Timur,kalimantan_timur,KAB. KUTAI BARAT,2023,32.15,24.48,28.31,1230.2,100.74,570
Kalimantan Timur,kalimantan_timur,KAB. KUTAI BARAT,2024,32.03,24.69,28.36,1079.5,49.35,602
Kalimantan Timur,kalimantan_timur,KAB. KUTAI BARAT,2025,32.35,24.96,28.65,1330.4,82.4,578
Kalimantan Timur,kalimantan_timur,KAB. KUTAI KARTANEGARA,2021,31.6,24.13,27.87,1343.8,33.71,605
Kalimantan Timur,kalimantan_timur,KAB. KUTAI KARTANEGARA,2022,31.95,24.4,28.18,1661.8,52.8,587
Kalimantan Timur,kalimantan_timur,KAB. KUTAI KARTANEGARA,2023,31.43,23.9,27.67,1077.4,78.19,589
Kalimantan Timur,kalimantan_timur,KAB. KUTAI KARTANEGARA,2024,32.58,25.13,28.86,1212.1,42.57,594
Kalimantan Timur,kalimantan_timur,KAB. KUTAI KARTANEGARA,2025,31.01,23.89,27.45,1324.2,100.34,589
Kalimantan Timur,kalimantan_timur,KAB. KUTAI TIMUR,2021,31.85,24.33,28.09,1224.5,72.29,590
Kalimantan Timur,kalimantan_timur,KAB. KUTAI TIMUR,2022,31.68,24.18,27.93,1588.1,29.73,625
Kalimantan Timur,kalimantan_timur,KAB. KUTAI TIMUR,2023,31.2,23.72,27.46,1189.4,81.86,594
Kalimantan Timur,kalimantan_timur,KAB. KUTAI TIMUR,2024,32.93,25.41,29.17,1230.5,38.97,574
Kalimantan Timur,kalimantan_timur,KAB. KUTAI TIMUR,2025,30.8,23.71,27.25,1510.0,73.35,612
Kalimantan Timur,kalimantan_timur,KAB. MAHAKAM ULU,2021,32.21,24.62,28.41,1325.4,72.3,559
Kalimantan Timur,kalimantan_timur,KAB. MAHAKAM ULU,2022,31.73,24.22,27.98,1465.2,42.07,583
Kalimantan Timur,kalimantan_timur,KAB. MAHAKAM ULU,2023,31.71,24.13,27.92,1235.6,75.48,590
Kalimantan Timur,kalimantan_timur,KAB. MAHAKAM ULU,2024,31.73,24.45,28.09,1160.8,43.79,606
Kalimantan Timur,kalimantan_timur,KAB. MAHAKAM ULU,2025,30.24,23.27,26.76,1448.2,73.12,588
